!NUMBER OF ENERGY LEVELS
64
!NUMBER OF COLLISIONAL TRANSITIONS
1899
!NUMBER OF COLLISION TEMPERATURES
25
!COLLISION TEMPERATURES
                         2.0        3.0        5.0       7.0       10.0       15.0       20.0       30.0       50.0       70.0      100.0      150.0      200.0      300.0      500.0      700.0     1000.0     1500.0     2000.0     3000.0     5000.0     7000.0    10000.0    15000.0    20000.0
!NUM       UP    LOW    DOWN_COLL_RATES [cm^3 s^-1]
55    11    10    1.2500E-10 1.3689E-10 1.5350E-10 1.6552E-10 1.7930E-10 1.9397E-10 2.0510E-10 2.2019E-10 2.3920E-10 2.5172E-10 2.6900E-10 2.9006E-10 3.0600E-10 3.2100E-10 3.3200E-10 3.3500E-10 3.3600E-10 3.3000E-10 3.1700E-10 2.8200E-10 2.8200E-10 2.8200E-10 2.8200E-10 2.8200E-10 2.8200E-10 
56    12    1     3.7400E-13 3.7400E-13 3.7400E-13 3.7400E-13 3.7400E-13 3.7400E-13 3.7400E-13 3.7400E-13 3.7400E-13 3.7400E-13 3.7400E-13 3.4574E-13 3.2700E-13 2.9200E-13 2.8300E-13 3.1900E-13 4.0200E-13 5.3400E-13 6.1800E-13 6.6500E-13 6.6500E-13 6.6500E-13 6.6500E-13 6.6500E-13 6.6500E-13 
57    12    2     1.6300E-12 1.6300E-12 1.6300E-12 1.6300E-12 1.6300E-12 1.6300E-12 1.6300E-12 1.6300E-12 1.6300E-12 1.6300E-12 1.6300E-12 1.7719E-12 1.8800E-12 2.1300E-12 2.5400E-12 2.8400E-12 3.1100E-12 3.3400E-12 3.3900E-12 3.2000E-12 3.2000E-12 3.2000E-12 3.2000E-12 3.2000E-12 3.2000E-12 
58    12    3     2.5700E-12 2.5700E-12 2.5700E-12 2.5700E-12 2.5700E-12 2.5700E-12 2.5700E-12 2.5700E-12 2.5700E-12 2.5700E-12 2.5700E-12 2.4207E-12 2.3200E-12 2.1100E-12 1.9800E-12 2.0900E-12 2.4500E-12 3.1000E-12 3.5400E-12 3.7900E-12 3.7900E-12 3.7900E-12 3.7900E-12 3.7900E-12 3.7900E-12 
59    12    4     5.9300E-12 5.9300E-12 5.9300E-12 5.9300E-12 5.9300E-12 5.9300E-12 5.9300E-12 5.9300E-12 5.9300E-12 5.9300E-12 5.9300E-12 6.4850E-12 6.9100E-12 7.6900E-12 8.9000E-12 9.7000E-12 1.0400E-11 1.1000E-11 1.1100E-11 1.0500E-11 1.0500E-11 1.0500E-11 1.0500E-11 1.0500E-11 1.0500E-11 
60    12    5     7.7500E-12 7.7500E-12 7.7500E-12 7.7500E-12 7.7500E-12 7.7500E-12 7.7500E-12 7.7500E-12 7.7500E-12 7.7500E-12 7.7500E-12 7.5134E-12 7.3500E-12 6.8100E-12 6.2300E-12 6.2200E-12 6.7100E-12 7.8700E-12 8.7400E-12 9.2300E-12 9.2300E-12 9.2300E-12 9.2300E-12 9.2300E-12 9.2300E-12 
61    12    6     1.6400E-11 1.6400E-11 1.6400E-11 1.6400E-11 1.6400E-11 1.6400E-11 1.6400E-11 1.6400E-11 1.6400E-11 1.6400E-11 1.6400E-11 1.8580E-11 2.0300E-11 2.2800E-11 2.5400E-11 2.6500E-11 2.7200E-11 2.7800E-11 2.7700E-11 2.6000E-11 2.6000E-11 2.6000E-11 2.6000E-11 2.6000E-11 2.6000E-11 
62    12    7     2.5308E-11 2.4481E-11 2.3478E-11 2.2840E-11 2.2182E-11 2.1414E-11 2.0886E-11 2.0128E-11 1.9173E-11 1.8545E-11 2.0400E-11 2.0400E-11 2.0400E-11 1.9300E-11 1.7600E-11 1.7100E-11 1.7700E-11 1.9900E-11 2.1700E-11 2.2600E-11 2.2600E-11 2.2600E-11 2.2600E-11 2.2600E-11 2.2600E-11 
63    12    8     3.4926E-11 3.5339E-11 3.5867E-11 3.6219E-11 3.6596E-11 3.7020E-11 3.7324E-11 3.7751E-11 3.8288E-11 3.8642E-11 4.0300E-11 4.7979E-11 5.4300E-11 6.4000E-11 7.5500E-11 8.1500E-11 8.6100E-11 8.8800E-11 8.7900E-11 8.0600E-11 8.0600E-11 8.0600E-11 8.0600E-11 8.0600E-11 8.0600E-11 
64    12    9     5.2528E-11 5.1681E-11 5.0633E-11 4.9954E-11 4.9245E-11 4.8428E-11 4.7857E-11 4.7045E-11 4.6022E-11 4.5348E-11 5.1400E-11 5.2099E-11 5.2600E-11 5.2100E-11 5.2000E-11 5.3100E-11 5.5800E-11 6.0000E-11 6.1900E-11 5.9700E-11 5.9700E-11 5.9700E-11 5.9700E-11 5.9700E-11 5.9700E-11 
65    12    10    5.4760E-11 5.9334E-11 6.5644E-11 7.0163E-11 7.5293E-11 8.0795E-11 8.4941E-11 9.0585E-11 9.7696E-11 1.0238E-10 1.0600E-10 1.2732E-10 1.4500E-10 1.7300E-10 2.1500E-10 2.4800E-10 2.8500E-10 3.2200E-10 3.3700E-10 3.2700E-10 3.2700E-10 3.2700E-10 3.2700E-10 3.2700E-10 3.2700E-10 
66    12    11    1.0745E-10 1.1900E-10 1.3533E-10 1.4729E-10 1.6113E-10 1.7576E-10 1.8693E-10 2.0202E-10 2.2103E-10 2.3356E-10 2.4900E-10 2.7167E-10 2.8900E-10 3.0600E-10 3.2100E-10 3.2700E-10 3.2900E-10 3.2500E-10 3.1400E-10 2.7900E-10 2.7900E-10 2.7900E-10 2.7900E-10 2.7900E-10 2.7900E-10 
67    13    1     2.5500E-13 2.5500E-13 2.5500E-13 2.5500E-13 2.5500E-13 2.5500E-13 2.5500E-13 2.5500E-13 2.5500E-13 2.5500E-13 2.5500E-13 2.8370E-13 3.0600E-13 3.4700E-13 4.2300E-13 4.8800E-13 5.6200E-13 6.3800E-13 6.7100E-13 6.5600E-13 6.5600E-13 6.5600E-13 6.5600E-13 6.5600E-13 6.5600E-13 
68    13    2     6.5000E-13 6.5000E-13 6.5000E-13 6.5000E-13 6.5000E-13 6.5000E-13 6.5000E-13 6.5000E-13 6.5000E-13 6.5000E-13 6.5000E-13 6.1115E-13 5.8500E-13 5.4100E-13 5.8200E-13 7.0900E-13 9.4300E-13 1.2900E-12 1.5100E-12 1.6400E-12 1.6400E-12 1.6400E-12 1.6400E-12 1.6400E-12 1.6400E-12 
69    13    3     1.8000E-12 1.8000E-12 1.8000E-12 1.8000E-12 1.8000E-12 1.8000E-12 1.8000E-12 1.8000E-12 1.8000E-12 1.8000E-12 1.8000E-12 2.0080E-12 2.1700E-12 2.4800E-12 3.0400E-12 3.4500E-12 3.8900E-12 4.3200E-12 4.4900E-12 4.3400E-12 4.3400E-12 4.3400E-12 4.3400E-12 4.3400E-12 4.3400E-12 
70    13    4     2.5300E-12 2.5300E-12 2.5300E-12 2.5300E-12 2.5300E-12 2.5300E-12 2.5300E-12 2.5300E-12 2.5300E-12 2.5300E-12 2.5300E-12 2.4351E-12 2.3700E-12 2.2000E-12 2.1400E-12 2.3400E-12 2.8400E-12 3.6700E-12 4.2200E-12 4.5300E-12 4.5300E-12 4.5300E-12 4.5300E-12 4.5300E-12 4.5300E-12 
71    13    5     5.8100E-12 5.8100E-12 5.8100E-12 5.8100E-12 5.8100E-12 5.8100E-12 5.8100E-12 5.8100E-12 5.8100E-12 5.8100E-12 5.8100E-12 6.5115E-12 7.0600E-12 7.9700E-12 9.3400E-12 1.0200E-11 1.1100E-11 1.1800E-11 1.2000E-11 1.1300E-11 1.1300E-11 1.1300E-11 1.1300E-11 1.1300E-11 1.1300E-11 
72    13    6     7.3200E-12 7.3200E-12 7.3200E-12 7.3200E-12 7.3200E-12 7.3200E-12 7.3200E-12 7.3200E-12 7.3200E-12 7.3200E-12 7.3200E-12 7.2437E-12 7.1900E-12 6.7600E-12 6.3200E-12 6.3900E-12 6.9900E-12 8.2800E-12 9.2300E-12 9.7800E-12 9.7800E-12 9.7800E-12 9.7800E-12 9.7800E-12 9.7800E-12 
73    13    7     1.5700E-11 1.5700E-11 1.5700E-11 1.5700E-11 1.5700E-11 1.5700E-11 1.5700E-11 1.5700E-11 1.5700E-11 1.5700E-11 1.5700E-11 1.8246E-11 2.0300E-11 2.3000E-11 2.5800E-11 2.7000E-11 2.7800E-11 2.8500E-11 2.8500E-11 2.6800E-11 2.6800E-11 2.6800E-11 2.6800E-11 2.6800E-11 2.6800E-11 
74    13    8     2.4257E-11 2.3427E-11 2.2422E-11 2.1784E-11 2.1127E-11 2.0359E-11 1.9831E-11 1.9073E-11 1.8118E-11 1.7489E-11 1.9400E-11 1.9633E-11 1.9800E-11 1.8900E-11 1.7400E-11 1.7100E-11 1.7900E-11 2.0300E-11 2.2200E-11 2.3100E-11 2.3100E-11 2.3100E-11 2.3100E-11 2.3100E-11 2.3100E-11 
75    13    9     3.3043E-11 3.3456E-11 3.3983E-11 3.4335E-11 3.4712E-11 3.5137E-11 3.5441E-11 3.5867E-11 3.6404E-11 3.6758E-11 3.8400E-11 4.6824E-11 5.3900E-11 6.4200E-11 7.6100E-11 8.2200E-11 8.7000E-11 8.9800E-11 8.8900E-11 8.1400E-11 8.1400E-11 8.1400E-11 8.1400E-11 8.1400E-11 8.1400E-11 
76    13    10    5.1065E-11 5.0216E-11 4.9167E-11 4.8488E-11 4.7778E-11 4.6961E-11 4.6390E-11 4.5578E-11 4.4555E-11 4.3881E-11 5.0000E-11 5.1103E-11 5.1900E-11 5.1500E-11 5.1300E-11 5.2600E-11 5.5500E-11 5.9900E-11 6.1900E-11 5.9800E-11 5.9800E-11 5.9800E-11 5.9800E-11 5.9800E-11 5.9800E-11 
77    13    11    5.1070E-11 5.5589E-11 6.1856E-11 6.6365E-11 7.1504E-11 7.6999E-11 8.1152E-11 8.6796E-11 9.3907E-11 9.8591E-11 1.0200E-10 1.2480E-10 1.4400E-10 1.7300E-10 2.1600E-10 2.4900E-10 2.8600E-10 3.2400E-10 3.3800E-10 3.2700E-10 3.2700E-10 3.2700E-10 3.2700E-10 3.2700E-10 3.2700E-10 
78    13    12    9.0067E-11 1.0119E-10 1.1717E-10 1.2905E-10 1.4297E-10 1.5753E-10 1.6876E-10 1.8386E-10 2.0287E-10 2.1539E-10 2.3000E-10 2.5371E-10 2.7200E-10 2.9200E-10 3.1000E-10 3.1700E-10 3.2200E-10 3.2000E-10 3.0900E-10 2.7500E-10 2.7500E-10 2.7500E-10 2.7500E-10 2.7500E-10 2.7500E-10 
79    14    1     8.8500E-14 8.8500E-14 8.8500E-14 8.8500E-14 8.8500E-14 8.8500E-14 8.8500E-14 8.8500E-14 8.8500E-14 8.8500E-14 8.8500E-14 8.4879E-14 8.2400E-14 8.3600E-14 1.1500E-13 1.6200E-13 2.3400E-13 3.3600E-13 4.0000E-13 4.4300E-13 4.4300E-13 4.4300E-13 4.4300E-13 4.4300E-13 4.4300E-13 
80    14    2     4.2700E-13 4.2700E-13 4.2700E-13 4.2700E-13 4.2700E-13 4.2700E-13 4.2700E-13 4.2700E-13 4.2700E-13 4.2700E-13 4.2700E-13 4.8507E-13 5.3100E-13 6.2000E-13 8.0400E-13 9.8000E-13 1.2100E-12 1.4800E-12 1.6200E-12 1.6600E-12 1.6600E-12 1.6600E-12 1.6600E-12 1.6600E-12 1.6600E-12 
81    14    3     6.7300E-13 6.7300E-13 6.7300E-13 6.7300E-13 6.7300E-13 6.7300E-13 6.7300E-13 6.7300E-13 6.7300E-13 6.7300E-13 6.7300E-13 6.4690E-13 6.2900E-13 6.0700E-13 7.1400E-13 9.2600E-13 1.2900E-12 1.8200E-12 2.1500E-12 2.3400E-12 2.3400E-12 2.3400E-12 2.3400E-12 2.3400E-12 2.3400E-12 
82    14    4     1.7600E-12 1.7600E-12 1.7600E-12 1.7600E-12 1.7600E-12 1.7600E-12 1.7600E-12 1.7600E-12 1.7600E-12 1.7600E-12 1.7600E-12 2.0267E-12 2.2400E-12 2.6400E-12 3.3200E-12 3.8300E-12 4.3700E-12 4.9100E-12 5.1300E-12 4.9900E-12 4.9900E-12 4.9900E-12 4.9900E-12 4.9900E-12 4.9900E-12 
83    14    5     2.3300E-12 2.3300E-12 2.3300E-12 2.3300E-12 2.3300E-12 2.3300E-12 2.3300E-12 2.3300E-12 2.3300E-12 2.3300E-12 2.3300E-12 2.2947E-12 2.2700E-12 2.1700E-12 2.2100E-12 2.4800E-12 3.0600E-12 4.0100E-12 4.6400E-12 5.0100E-12 5.0100E-12 5.0100E-12 5.0100E-12 5.0100E-12 5.0100E-12 
84    14    6     5.4300E-12 5.4300E-12 5.4300E-12 5.4300E-12 5.4300E-12 5.4300E-12 5.4300E-12 5.4300E-12 5.4300E-12 5.4300E-12 5.4300E-12 6.2892E-12 6.9800E-12 8.0500E-12 9.5900E-12 1.0600E-11 1.1500E-11 1.2400E-11 1.2600E-11 1.2000E-11 1.2000E-11 1.2000E-11 1.2000E-11 1.2000E-11 1.2000E-11 
85    14    7     6.6200E-12 6.6200E-12 6.6200E-12 6.6200E-12 6.6200E-12 6.6200E-12 6.6200E-12 6.6200E-12 6.6200E-12 6.6200E-12 6.6200E-12 6.7189E-12 6.7900E-12 6.5300E-12 6.2900E-12 6.4800E-12 7.2100E-12 8.6400E-12 9.6500E-12 1.0200E-11 1.0200E-11 1.0200E-11 1.0200E-11 1.0200E-11 1.0200E-11 
86    14    8     1.4600E-11 1.4600E-11 1.4600E-11 1.4600E-11 1.4600E-11 1.4600E-11 1.4600E-11 1.4600E-11 1.4600E-11 1.4600E-11 1.4600E-11 1.7500E-11 1.9900E-11 2.2900E-11 2.5900E-11 2.7300E-11 2.8200E-11 2.9000E-11 2.9100E-11 2.7300E-11 2.7300E-11 2.7300E-11 2.7300E-11 2.7300E-11 2.7300E-11 
87    14    9     2.3210E-11 2.2375E-11 2.1367E-11 2.0728E-11 2.0071E-11 1.9302E-11 1.8775E-11 1.8017E-11 1.7062E-11 1.6433E-11 1.7800E-11 1.8378E-11 1.8800E-11 1.8200E-11 1.7100E-11 1.6900E-11 1.7900E-11 2.0500E-11 2.2500E-11 2.3500E-11 2.3500E-11 2.3500E-11 2.3500E-11 2.3500E-11 2.3500E-11 
88    14    10    3.1161E-11 3.1573E-11 3.2100E-11 3.2452E-11 3.2829E-11 3.3253E-11 3.3558E-11 3.3984E-11 3.4521E-11 3.4875E-11 3.6100E-11 4.5192E-11 5.3000E-11 6.3900E-11 7.6200E-11 8.2500E-11 8.7500E-11 9.0400E-11 8.9600E-11 8.2000E-11 8.2000E-11 8.2000E-11 8.2000E-11 8.2000E-11 8.2000E-11 
89    14    11    4.9599E-11 4.8749E-11 4.7700E-11 4.7021E-11 4.6312E-11 4.5494E-11 4.4923E-11 4.4111E-11 4.3088E-11 4.2414E-11 4.7600E-11 4.9276E-11 5.0500E-11 5.0300E-11 5.0300E-11 5.1700E-11 5.4900E-11 5.9500E-11 6.1700E-11 5.9600E-11 5.9600E-11 5.9600E-11 5.9600E-11 5.9600E-11 5.9600E-11 
90    14    12    4.7390E-11 5.1848E-11 5.8067E-11 6.2565E-11 6.7715E-11 7.3203E-11 7.7364E-11 8.3008E-11 9.0118E-11 9.4802E-11 9.8700E-11 1.2260E-10 1.4300E-10 1.7300E-10 2.1700E-10 2.5000E-10 2.8700E-10 3.2400E-10 3.3800E-10 3.2600E-10 3.2600E-10 3.2600E-10 3.2600E-10 3.2600E-10 3.2600E-10 
91    14    13    7.2891E-11 8.3466E-11 9.9000E-11 1.1078E-10 1.2480E-10 1.3930E-10 1.5060E-10 1.6569E-10 1.8470E-10 1.9722E-10 2.1300E-10 2.3827E-10 2.5800E-10 2.7900E-10 2.9900E-10 3.0800E-10 3.1500E-10 3.1400E-10 3.0500E-10 2.7200E-10 2.7200E-10 2.7200E-10 2.7200E-10 2.7200E-10 2.7200E-10 
92    15    1     5.2800E-14 5.2800E-14 5.2800E-14 5.2800E-14 5.2800E-14 5.2800E-14 5.2800E-14 5.2800E-14 5.2800E-14 5.2800E-14 5.2800E-14 6.0322E-14 6.6300E-14 8.2300E-14 1.2800E-13 1.8100E-13 2.5800E-13 3.6000E-13 4.2200E-13 4.5700E-13 4.5700E-13 4.5700E-13 4.5700E-13 4.5700E-13 4.5700E-13 
93    15    2     1.3900E-13 1.3900E-13 1.3900E-13 1.3900E-13 1.3900E-13 1.3900E-13 1.3900E-13 1.3900E-13 1.3900E-13 1.3900E-13 1.3900E-13 1.3724E-13 1.3600E-13 1.5100E-13 2.4600E-13 3.7600E-13 5.7800E-13 8.5700E-13 1.0300E-12 1.1400E-12 1.1400E-12 1.1400E-12 1.1400E-12 1.1400E-12 1.1400E-12 
94    15    3     4.4800E-13 4.4800E-13 4.4800E-13 4.4800E-13 4.4800E-13 4.4800E-13 4.4800E-13 4.4800E-13 4.4800E-13 4.4800E-13 4.4800E-13 5.2524E-13 5.8800E-13 7.1600E-13 9.8500E-13 1.2400E-12 1.5800E-12 1.9800E-12 2.1900E-12 2.2500E-12 2.2500E-12 2.2500E-12 2.2500E-12 2.2500E-12 2.2500E-12 
95    15    4     6.2700E-13 6.2700E-13 6.2700E-13 6.2700E-13 6.2700E-13 6.2700E-13 6.2700E-13 6.2700E-13 6.2700E-13 6.2700E-13 6.2700E-13 6.1877E-13 6.1300E-13 6.1900E-13 7.8500E-13 1.0600E-12 1.5100E-12 2.1600E-12 2.5700E-12 2.8200E-12 2.8200E-12 2.8200E-12 2.8200E-12 2.8200E-12 2.8200E-12 
96    15    5     1.6500E-12 1.6500E-12 1.6500E-12 1.6500E-12 1.6500E-12 1.6500E-12 1.6500E-12 1.6500E-12 1.6500E-12 1.6500E-12 1.6500E-12 1.9679E-12 2.2300E-12 2.7100E-12 3.4900E-12 4.0700E-12 4.7000E-12 5.3600E-12 5.6600E-12 5.5600E-12 5.5600E-12 5.5600E-12 5.5600E-12 5.5600E-12 5.5600E-12 
97    15    6     2.0600E-12 2.0600E-12 2.0600E-12 2.0600E-12 2.0600E-12 2.0600E-12 2.0600E-12 2.0600E-12 2.0600E-12 2.0600E-12 2.0600E-12 2.0949E-12 2.1200E-12 2.0900E-12 2.2300E-12 2.5800E-12 3.2500E-12 4.3200E-12 5.0100E-12 5.4000E-12 5.4000E-12 5.4000E-12 5.4000E-12 5.4000E-12 5.4000E-12 
98    15    7     4.9700E-12 4.9700E-12 4.9700E-12 4.9700E-12 4.9700E-12 4.9700E-12 4.9700E-12 4.9700E-12 4.9700E-12 4.9700E-12 4.9700E-12 5.9498E-12 6.7600E-12 8.0000E-12 9.7300E-12 1.0800E-11 1.1900E-11 1.2800E-11 1.3100E-11 1.2400E-11 1.2400E-11 1.2400E-11 1.2400E-11 1.2400E-11 1.2400E-11 
99    15    8     5.8300E-12 5.8300E-12 5.8300E-12 5.8300E-12 5.8300E-12 5.8300E-12 5.8300E-12 5.8300E-12 5.8300E-12 5.8300E-12 5.8300E-12 6.0835E-12 6.2700E-12 6.2000E-12 6.1800E-12 6.5000E-12 7.3400E-12 8.8800E-12 9.9500E-12 1.0500E-11 1.0500E-11 1.0500E-11 1.0500E-11 1.0500E-11 1.0500E-11 
100   15    9     1.3400E-11 1.3400E-11 1.3400E-11 1.3400E-11 1.3400E-11 1.3400E-11 1.3400E-11 1.3400E-11 1.3400E-11 1.3400E-11 1.3400E-11 1.6538E-11 1.9200E-11 2.2500E-11 2.5800E-11 2.7300E-11 2.8400E-11 2.9300E-11 2.9400E-11 2.7700E-11 2.7700E-11 2.7700E-11 2.7700E-11 2.7700E-11 2.7700E-11 
101   15    10    2.2161E-11 2.1322E-11 2.0311E-11 1.9671E-11 1.9015E-11 1.8246E-11 1.7720E-11 1.6962E-11 1.6007E-11 1.5378E-11 1.6100E-11 1.6961E-11 1.7600E-11 1.7200E-11 1.6500E-11 1.6600E-11 1.7800E-11 2.0700E-11 2.2700E-11 2.3600E-11 2.3600E-11 2.3600E-11 2.3600E-11 2.3600E-11 2.3600E-11 
102   15    11    2.9280E-11 2.9691E-11 3.0217E-11 3.0569E-11 3.0946E-11 3.1370E-11 3.1674E-11 3.2101E-11 3.2638E-11 3.2992E-11 3.3900E-11 4.3491E-11 5.1900E-11 6.3200E-11 7.6000E-11 8.2500E-11 8.7600E-11 9.0700E-11 8.9900E-11 8.2300E-11 8.2300E-11 8.2300E-11 8.2300E-11 8.2300E-11 8.2300E-11 
103   15    12    4.8134E-11 4.7283E-11 4.6233E-11 4.5554E-11 4.4845E-11 4.4028E-11 4.3457E-11 4.2645E-11 4.1622E-11 4.0948E-11 4.4500E-11 4.6628E-11 4.8200E-11 4.8500E-11 4.9000E-11 5.0700E-11 5.4100E-11 5.9100E-11 6.1400E-11 5.9400E-11 5.9400E-11 5.9400E-11 5.9400E-11 5.9400E-11 5.9400E-11 
104   15    13    4.3722E-11 4.8113E-11 5.4278E-11 5.8765E-11 6.3926E-11 6.9405E-11 7.3575E-11 7.9219E-11 8.6329E-11 9.1013E-11 9.5300E-11 1.1984E-10 1.4100E-10 1.7300E-10 2.1800E-10 2.5100E-10 2.8800E-10 3.2500E-10 3.3800E-10 3.2500E-10 3.2500E-10 3.2500E-10 3.2500E-10 3.2500E-10 3.2500E-10 
105   15    14    5.6050E-11 6.5908E-11 8.0833E-11 9.2466E-11 1.0663E-10 1.2104E-10 1.3243E-10 1.4752E-10 1.6653E-10 1.7906E-10 1.9300E-10 2.1871E-10 2.3900E-10 2.6200E-10 2.8600E-10 2.9800E-10 3.0600E-10 3.0800E-10 2.9900E-10 2.6700E-10 2.6700E-10 2.6700E-10 2.6700E-10 2.6700E-10 2.6700E-10 
106   16    1     1.5500E-14 1.5500E-14 1.5500E-14 1.5500E-14 1.5500E-14 1.5500E-14 1.5500E-14 1.5500E-14 1.5500E-14 1.5500E-14 1.5500E-14 1.6077E-14 1.6500E-14 2.2900E-14 5.1700E-14 9.1000E-14 1.5300E-13 2.3700E-13 2.8800E-13 3.1800E-13 3.1800E-13 3.1800E-13 3.1800E-13 3.1800E-13 3.1800E-13 
107   16    2     8.2200E-14 8.2200E-14 8.2200E-14 8.2200E-14 8.2200E-14 8.2200E-14 8.2200E-14 8.2200E-14 8.2200E-14 8.2200E-14 8.2200E-14 9.7990E-14 1.1100E-13 1.5100E-13 2.7000E-13 4.0400E-13 5.9600E-13 8.4600E-13 9.9500E-13 1.0700E-12 1.0700E-12 1.0700E-12 1.0700E-12 1.0700E-12 1.0700E-12 
108   16    3     1.4000E-13 1.4000E-13 1.4000E-13 1.4000E-13 1.4000E-13 1.4000E-13 1.4000E-13 1.4000E-13 1.4000E-13 1.4000E-13 1.4000E-13 1.4290E-13 1.4500E-13 1.7500E-13 3.1700E-13 5.0300E-13 7.9000E-13 1.1900E-12 1.4500E-12 1.6200E-12 1.6200E-12 1.6200E-12 1.6200E-12 1.6200E-12 1.6200E-12 
109   16    4     4.3600E-13 4.3600E-13 4.3600E-13 4.3600E-13 4.3600E-13 4.3600E-13 4.3600E-13 4.3600E-13 4.3600E-13 4.3600E-13 4.3600E-13 5.2860E-13 6.0600E-13 7.6200E-13 1.0900E-12 1.4000E-12 1.8200E-12 2.3400E-12 2.6400E-12 2.7500E-12 2.7500E-12 2.7500E-12 2.7500E-12 2.7500E-12 2.7500E-12 
110   16    5     5.6000E-13 5.6000E-13 5.6000E-13 5.6000E-13 5.6000E-13 5.6000E-13 5.6000E-13 5.6000E-13 5.6000E-13 5.6000E-13 5.6000E-13 5.7104E-13 5.7900E-13 6.1500E-13 8.3600E-13 1.1600E-12 1.7000E-12 2.4500E-12 2.9200E-12 3.1900E-12 3.1900E-12 3.1900E-12 3.1900E-12 3.1900E-12 3.1900E-12 
111   16    6     1.5200E-12 1.5200E-12 1.5200E-12 1.5200E-12 1.5200E-12 1.5200E-12 1.5200E-12 1.5200E-12 1.5200E-12 1.5200E-12 1.5200E-12 1.8820E-12 2.1900E-12 2.7400E-12 3.6100E-12 4.2500E-12 4.9400E-12 5.6700E-12 6.0000E-12 5.8900E-12 5.8900E-12 5.8900E-12 5.8900E-12 5.8900E-12 5.8900E-12 
112   16    7     1.7700E-12 1.7700E-12 1.7700E-12 1.7700E-12 1.7700E-12 1.7700E-12 1.7700E-12 1.7700E-12 1.7700E-12 1.7700E-12 1.7700E-12 1.8675E-12 1.9400E-12 1.9900E-12 2.2300E-12 2.6400E-12 3.3900E-12 4.5300E-12 5.2600E-12 5.6800E-12 5.6800E-12 5.6800E-12 5.6800E-12 5.6800E-12 5.6800E-12 
113   16    8     4.4700E-12 4.4700E-12 4.4700E-12 4.4700E-12 4.4700E-12 4.4700E-12 4.4700E-12 4.4700E-12 4.4700E-12 4.4700E-12 4.4700E-12 5.5495E-12 6.4700E-12 7.8600E-12 9.7600E-12 1.1000E-11 1.2100E-11 1.3100E-11 1.3400E-11 1.2800E-11 1.2800E-11 1.2800E-11 1.2800E-11 1.2800E-11 1.2800E-11 
114   16    9     5.0300E-12 5.0300E-12 5.0300E-12 5.0300E-12 5.0300E-12 5.0300E-12 5.0300E-12 5.0300E-12 5.0300E-12 5.0300E-12 5.0300E-12 5.4117E-12 5.7000E-12 5.8200E-12 6.0300E-12 6.4700E-12 7.4200E-12 9.0400E-12 1.0100E-11 1.0700E-11 1.0700E-11 1.0700E-11 1.0700E-11 1.0700E-11 1.0700E-11 
115   16    10    1.2200E-11 1.2200E-11 1.2200E-11 1.2200E-11 1.2200E-11 1.2200E-11 1.2200E-11 1.2200E-11 1.2200E-11 1.2200E-11 1.2200E-11 1.5466E-11 1.8300E-11 2.1900E-11 2.5500E-11 2.7200E-11 2.8400E-11 2.9500E-11 2.9700E-11 2.8000E-11 2.8000E-11 2.8000E-11 2.8000E-11 2.8000E-11 2.8000E-11 
116   16    11    2.1114E-11 2.0271E-11 1.9256E-11 1.8616E-11 1.7960E-11 1.7190E-11 1.6664E-11 1.5906E-11 1.4951E-11 1.4322E-11 1.4350E-11 1.5405E-11 1.6200E-11 1.6150E-11 1.5900E-11 1.6200E-11 1.7650E-11 2.0700E-11 2.2800E-11 2.3750E-11 2.3750E-11 2.3750E-11 2.3750E-11 2.3750E-11 2.3750E-11 
117   16    12    2.7397E-11 2.7807E-11 2.8333E-11 2.8685E-11 2.9062E-11 2.9486E-11 2.9791E-11 3.0217E-11 3.0754E-11 3.1108E-11 3.1700E-11 4.1577E-11 5.0400E-11 6.2200E-11 7.5300E-11 8.2000E-11 8.7300E-11 9.0700E-11 9.0000E-11 8.2300E-11 8.2300E-11 8.2300E-11 8.2300E-11 8.2300E-11 8.2300E-11 
118   16    13    4.6672E-11 4.5819E-11 4.4767E-11 4.4087E-11 4.3378E-11 4.2561E-11 4.1990E-11 4.1178E-11 4.0155E-11 3.9481E-11 4.1000E-11 4.3631E-11 4.5600E-11 4.6400E-11 4.7500E-11 4.9600E-11 5.3300E-11 5.8600E-11 6.1000E-11 5.9100E-11 5.9100E-11 5.9100E-11 5.9100E-11 5.9100E-11 5.9100E-11 
119   16    14    4.0068E-11 4.4384E-11 5.0489E-11 5.4962E-11 6.0137E-11 6.5606E-11 6.9786E-11 7.5430E-11 8.2540E-11 8.7224E-11 9.2000E-11 1.1761E-10 1.4000E-10 1.7200E-10 2.1800E-10 2.5100E-10 2.8800E-10 3.2500E-10 3.3800E-10 3.2400E-10 3.2400E-10 3.2400E-10 3.2400E-10 3.2400E-10 3.2400E-10 
120   16    15    3.9729E-11 4.8606E-11 6.2667E-11 7.4084E-11 8.8465E-11 1.0275E-10 1.1426E-10 1.2936E-10 1.4837E-10 1.6089E-10 1.7500E-10 2.0113E-10 2.2200E-10 2.4700E-10 2.7300E-10 2.8700E-10 2.9800E-10 3.0200E-10 2.9400E-10 2.6300E-10 2.6300E-10 2.6300E-10 2.6300E-10 2.6300E-10 2.6300E-10 
