!NUMBER OF ENERGY LEVELS
64
!NUMBER OF COLLISIONAL TRANSITIONS
1899
!NUMBER OF COLLISION TEMPERATURES
25
!COLLISION TEMPERATURES
                         2.0        3.0        5.0       7.0       10.0       15.0       20.0       30.0       50.0       70.0      100.0      150.0      200.0      300.0      500.0      700.0     1000.0     1500.0     2000.0     3000.0     5000.0     7000.0    10000.0    15000.0    20000.0
!NUM         UP    LOW    DOWN_COLL_RATES [cm^3 s^-1]
934   44    41    8.2550E-11 8.4085E-11 8.6060E-11 8.8168E-11 9.0460E-11 8.9414E-11 8.8680E-11 8.4980E-11 7.9240E-11 7.5790E-11 7.3250E-11 7.2750E-11 7.4750E-11 8.1990E-11 9.4880E-11 1.0230E-10 1.0910E-10 1.1501E-10 1.1940E-10 1.1980E-10 1.1980E-10 1.1980E-10 1.1980E-10 1.1980E-10 1.1980E-10 
935   44    42    4.8370E-11 5.0606E-11 5.3570E-11 5.8024E-11 6.3150E-11 6.8848E-11 7.3200E-11 7.6330E-11 7.7880E-11 7.8590E-11 7.9800E-11 8.2120E-11 8.4710E-11 9.0470E-11 9.8570E-11 1.0190E-10 1.0380E-10 1.0286E-10 1.0220E-10 9.5360E-11 9.5360E-11 9.5360E-11 9.5360E-11 9.5360E-11 9.5360E-11 
936   44    43    5.1601E-35 3.6863E-34 4.3896E-33 1.0978E-32 2.9009E-32 6.5303E-32 1.1614E-31 2.2674E-31 4.7398E-31 7.3210E-31 1.1195E-30 1.7462E-30 2.3433E-30 3.4555E-30 5.4289E-30 7.1665E-30 9.4745E-30 1.2720E-29 1.5676E-29 2.0610E-29 2.0610E-29 2.0610E-29 2.0610E-29 2.0610E-29 2.0610E-29 
937   45    1     9.4325E-37 6.7385E-36 8.0240E-35 2.0068E-34 5.3027E-34 1.1937E-33 2.1230E-33 4.1447E-33 8.6642E-33 1.3383E-32 2.0465E-32 3.1920E-32 4.2834E-32 6.3165E-32 9.9238E-32 1.3100E-31 1.7319E-31 2.3251E-31 2.8655E-31 3.7674E-31 3.7674E-31 3.7674E-31 3.7674E-31 3.7674E-31 3.7674E-31 
938   45    2     2.9053E-36 2.0755E-35 2.4715E-34 6.1809E-34 1.6333E-33 3.6768E-33 6.5389E-33 1.2766E-32 2.6686E-32 4.1220E-32 6.3032E-32 9.8317E-32 1.3193E-31 1.9455E-31 3.0566E-31 4.0350E-31 5.3344E-31 7.1615E-31 8.8260E-31 1.1604E-30 1.1604E-30 1.1604E-30 1.1604E-30 1.1604E-30 1.1604E-30 
939   45    3     4.9868E-36 3.5625E-35 4.2422E-34 1.0609E-33 2.8035E-33 6.3111E-33 1.1224E-32 2.1912E-32 4.5806E-32 7.0752E-32 1.0819E-31 1.6876E-31 2.2646E-31 3.3395E-31 5.2466E-31 6.9259E-31 9.1564E-31 1.2293E-30 1.5150E-30 1.9918E-30 1.9918E-30 1.9918E-30 1.9918E-30 1.9918E-30 1.9918E-30 
940   45    4     7.2186E-36 5.1569E-35 6.1407E-34 1.5357E-33 4.0581E-33 9.1354E-33 1.6247E-32 3.1719E-32 6.6306E-32 1.0242E-31 1.5661E-31 2.4428E-31 3.2780E-31 4.8340E-31 7.5945E-31 1.0025E-30 1.3254E-30 1.7794E-30 2.1929E-30 2.8831E-30 2.8831E-30 2.8831E-30 2.8831E-30 2.8831E-30 2.8831E-30 
941   45    5     9.6456E-36 6.8907E-35 8.2053E-34 2.0521E-33 5.4226E-33 1.2207E-32 2.1709E-32 4.2383E-32 8.8600E-32 1.3685E-31 2.0927E-31 3.2642E-31 4.3802E-31 6.4593E-31 1.0148E-30 1.3396E-30 1.7711E-30 2.3777E-30 2.9303E-30 3.8525E-30 3.8525E-30 3.8525E-30 3.8525E-30 3.8525E-30 3.8525E-30 
942   45    6     1.2339E-35 8.8148E-35 1.0496E-33 2.6251E-33 6.9367E-33 1.5615E-32 2.7771E-32 5.4218E-32 1.1334E-31 1.7506E-31 2.6770E-31 4.1756E-31 5.6032E-31 8.2628E-31 1.2982E-30 1.7137E-30 2.2656E-30 3.0415E-30 3.7485E-30 4.9282E-30 4.9282E-30 4.9282E-30 4.9282E-30 4.9282E-30 4.9282E-30 
943   45    7     1.5419E-35 1.1015E-34 1.3117E-33 3.2804E-33 8.6682E-33 1.9513E-32 3.4703E-32 6.7752E-32 1.4163E-31 2.1876E-31 3.3453E-31 5.2179E-31 7.0019E-31 1.0325E-30 1.6222E-30 2.1414E-30 2.8311E-30 3.8008E-30 4.6842E-30 6.1584E-30 6.1584E-30 6.1584E-30 6.1584E-30 6.1584E-30 6.1584E-30 
944   45    8     1.9118E-35 1.3658E-34 1.6263E-33 4.0673E-33 1.0748E-32 2.4194E-32 4.3028E-32 8.4004E-32 1.7561E-31 2.7124E-31 4.1478E-31 6.4696E-31 8.6816E-31 1.2802E-30 2.0114E-30 2.6551E-30 3.5103E-30 4.7125E-30 5.8078E-30 7.6358E-30 7.6358E-30 7.6358E-30 7.6358E-30 7.6358E-30 7.6358E-30 
945   45    9     2.3978E-35 1.7130E-34 2.0398E-33 5.1014E-33 1.3480E-32 3.0346E-32 5.3968E-32 1.0536E-31 2.2025E-31 3.4020E-31 5.2023E-31 8.1145E-31 1.0889E-30 1.6057E-30 2.5227E-30 3.3302E-30 4.4027E-30 5.9107E-30 7.2844E-30 9.5771E-30 9.5771E-30 9.5771E-30 9.5771E-30 9.5771E-30 9.5771E-30 
946   45    10    3.1870E-35 2.2767E-34 2.7111E-33 6.7803E-33 1.7917E-32 4.0333E-32 7.1729E-32 1.4004E-31 2.9274E-31 4.5216E-31 6.9144E-31 1.0785E-30 1.4472E-30 2.1342E-30 3.3530E-30 4.4262E-30 5.8517E-30 7.8559E-30 9.6818E-30 1.2729E-29 1.2729E-29 1.2729E-29 1.2729E-29 1.2729E-29 1.2729E-29 
947   45    11    2.9620E-35 2.1160E-34 2.5197E-33 6.3017E-33 1.6652E-32 3.7486E-32 6.6666E-32 1.3015E-31 2.7208E-31 4.2025E-31 6.4264E-31 1.0024E-30 1.3451E-30 1.9835E-30 3.1163E-30 4.1138E-30 5.4386E-30 7.3014E-30 8.9984E-30 1.1830E-29 1.1830E-29 1.1830E-29 1.1830E-29 1.1830E-29 1.1830E-29 
948   45    12    2.9314E-35 2.0942E-34 2.4937E-33 6.2365E-33 1.6480E-32 3.7098E-32 6.5976E-32 1.2881E-31 2.6926E-31 4.1590E-31 6.3599E-31 9.9201E-31 1.3312E-30 1.9630E-30 3.0841E-30 4.0712E-30 5.3824E-30 7.2259E-30 8.9053E-30 1.1708E-29 1.1708E-29 1.1708E-29 1.1708E-29 1.1708E-29 1.1708E-29 
949   45    13    2.9652E-35 2.1183E-34 2.5224E-33 6.3084E-33 1.6670E-32 3.7526E-32 6.6737E-32 1.3029E-31 2.7237E-31 4.2070E-31 6.4332E-31 1.0034E-30 1.3465E-30 1.9857E-30 3.1196E-30 4.1182E-30 5.4444E-30 7.3092E-30 9.0080E-30 1.1843E-29 1.1843E-29 1.1843E-29 1.1843E-29 1.1843E-29 1.1843E-29 
950   45    14    3.0286E-35 2.1636E-34 2.5764E-33 6.4434E-33 1.7026E-32 3.8329E-32 6.8165E-32 1.3308E-31 2.7820E-31 4.2970E-31 6.5709E-31 1.0249E-30 1.3753E-30 2.0282E-30 3.1864E-30 4.2063E-30 5.5609E-30 7.4656E-30 9.2008E-30 1.2097E-29 1.2097E-29 1.2097E-29 1.2097E-29 1.2097E-29 1.2097E-29 
951   45    15    3.1080E-35 2.2204E-34 2.6439E-33 6.6123E-33 1.7473E-32 3.9334E-32 6.9952E-32 1.3657E-31 2.8549E-31 4.4096E-31 6.7431E-31 1.0518E-30 1.4114E-30 2.0813E-30 3.2699E-30 4.3166E-30 5.7067E-30 7.6613E-30 9.4420E-30 1.2414E-29 1.2414E-29 1.2414E-29 1.2414E-29 1.2414E-29 1.2414E-29 
952   45    16    3.1968E-35 2.2837E-34 2.7194E-33 6.8011E-33 1.7972E-32 4.0457E-32 7.1950E-32 1.4047E-31 2.9364E-31 4.5355E-31 6.9357E-31 1.0818E-30 1.4517E-30 2.1408E-30 3.3633E-30 4.4398E-30 5.8697E-30 7.8801E-30 9.7116E-30 1.2768E-29 1.2768E-29 1.2768E-29 1.2768E-29 1.2768E-29 1.2768E-29 
953   45    17    3.2913E-35 2.3513E-34 2.7998E-33 7.0022E-33 1.8503E-32 4.1653E-32 7.4077E-32 1.4462E-31 3.0232E-31 4.6696E-31 7.1408E-31 1.1138E-30 1.4946E-30 2.2040E-30 3.4627E-30 4.5711E-30 6.0432E-30 8.1131E-30 9.9987E-30 1.3146E-29 1.3146E-29 1.3146E-29 1.3146E-29 1.3146E-29 1.3146E-29 
954   45    18    3.3895E-35 2.4214E-34 2.8834E-33 7.2111E-33 1.9055E-32 4.2896E-32 7.6287E-32 1.4894E-31 3.1134E-31 4.8089E-31 7.3538E-31 1.1470E-30 1.5392E-30 2.2698E-30 3.5660E-30 4.7074E-30 6.2235E-30 8.3551E-30 1.0297E-29 1.3538E-29 1.3538E-29 1.3538E-29 1.3538E-29 1.3538E-29 1.3538E-29 
955   45    19    3.4900E-35 2.4932E-34 2.9689E-33 7.4250E-33 1.9620E-32 4.4168E-32 7.8549E-32 1.5335E-31 3.2058E-31 4.9516E-31 7.5719E-31 1.1811E-30 1.5849E-30 2.3371E-30 3.6718E-30 4.8471E-30 6.4081E-30 8.6029E-30 1.0602E-29 1.3939E-29 1.3939E-29 1.3939E-29 1.3939E-29 1.3939E-29 1.3939E-29 
956   45    20    3.5921E-35 2.5661E-34 3.0557E-33 7.6421E-33 2.0194E-32 4.5459E-32 8.0846E-32 1.5784E-31 3.2995E-31 5.0963E-31 7.7933E-31 1.2156E-30 1.6312E-30 2.4054E-30 3.7792E-30 4.9888E-30 6.5954E-30 8.8544E-30 1.0912E-29 1.4347E-29 1.4347E-29 1.4347E-29 1.4347E-29 1.4347E-29 1.4347E-29 
957   45    21    3.6950E-35 2.6397E-34 3.1433E-33 7.8611E-33 2.0772E-32 4.6762E-32 8.3163E-32 1.6236E-31 3.3940E-31 5.2424E-31 8.0166E-31 1.2504E-30 1.6779E-30 2.4744E-30 3.8875E-30 5.1318E-30 6.7845E-30 9.1082E-30 1.1225E-29 1.4758E-29 1.4758E-29 1.4758E-29 1.4758E-29 1.4758E-29 1.4758E-29 
958   45    22    3.7985E-35 2.7136E-34 3.2313E-33 8.0812E-33 2.1354E-32 4.8072E-32 8.5492E-32 1.6691E-31 3.4891E-31 5.3892E-31 8.2411E-31 1.2854E-30 1.7249E-30 2.5437E-30 3.9963E-30 5.2755E-30 6.9744E-30 9.3633E-30 1.1539E-29 1.5171E-29 1.5171E-29 1.5171E-29 1.5171E-29 1.5171E-29 1.5171E-29 
959   45    23    3.9022E-35 2.7877E-34 3.3195E-33 8.3018E-33 2.1937E-32 4.9384E-32 8.7826E-32 1.7146E-31 3.5843E-31 5.5363E-31 8.4661E-31 1.3205E-30 1.7720E-30 2.6131E-30 4.1054E-30 5.4195E-30 7.1649E-30 9.6189E-30 1.1855E-29 1.5586E-29 1.5586E-29 1.5586E-29 1.5586E-29 1.5586E-29 1.5586E-29 
960   45    24    4.0059E-35 2.8618E-34 3.4077E-33 8.5225E-33 2.2520E-32 5.0697E-32 9.0160E-32 1.7602E-31 3.6796E-31 5.6835E-31 8.6912E-31 1.3556E-30 1.8191E-30 2.6826E-30 4.2146E-30 5.5636E-30 7.3553E-30 9.8746E-30 1.2170E-29 1.6000E-29 1.6000E-29 1.6000E-29 1.6000E-29 1.6000E-29 1.6000E-29 
961   45    25    4.1095E-35 2.9358E-34 3.4959E-33 8.7430E-33 2.3103E-32 5.2008E-32 9.2493E-32 1.8057E-31 3.7748E-31 5.8305E-31 8.9160E-31 1.3907E-30 1.8662E-30 2.7520E-30 4.3236E-30 5.7075E-30 7.5456E-30 1.0130E-29 1.2484E-29 1.6414E-29 1.6414E-29 1.6414E-29 1.6414E-29 1.6414E-29 1.6414E-29 
962   45    26    4.2129E-35 3.0097E-34 3.5838E-33 8.9630E-33 2.3684E-32 5.3317E-32 9.4820E-32 1.8512E-31 3.8698E-31 5.9772E-31 9.1403E-31 1.4257E-30 1.9131E-30 2.8212E-30 4.4324E-30 5.8511E-30 7.7354E-30 1.0385E-29 1.2799E-29 1.6827E-29 1.6827E-29 1.6827E-29 1.6827E-29 1.6827E-29 1.6827E-29 
963   45    27    4.3160E-35 3.0833E-34 3.6716E-33 9.1823E-33 2.4264E-32 5.4621E-32 9.7140E-32 1.8965E-31 3.9645E-31 6.1235E-31 9.3640E-31 1.4606E-30 1.9600E-30 2.8903E-30 4.5408E-30 5.9943E-30 7.9247E-30 1.0639E-29 1.3112E-29 1.7238E-29 1.7238E-29 1.7238E-29 1.7238E-29 1.7238E-29 1.7238E-29 
964   45    28    4.4188E-35 3.1567E-34 3.7589E-33 9.4009E-33 2.4841E-32 5.5922E-32 9.9452E-32 1.9416E-31 4.0589E-31 6.2693E-31 9.5869E-31 1.4954E-30 2.0066E-30 2.9591E-30 4.6489E-30 6.1369E-30 8.1134E-30 1.0892E-29 1.3424E-29 1.7649E-29 1.7649E-29 1.7649E-29 1.7649E-29 1.7649E-29 1.7649E-29 
965   45    29    4.5211E-35 3.2298E-34 3.8460E-33 9.6186E-33 2.5417E-32 5.7217E-32 1.0176E-31 1.9866E-31 4.1529E-31 6.4145E-31 9.8089E-31 1.5300E-30 2.0531E-30 3.0276E-30 4.7566E-30 6.2791E-30 8.3013E-30 1.1145E-29 1.3735E-29 1.8058E-29 1.8058E-29 1.8058E-29 1.8058E-29 1.8058E-29 1.8058E-29 
966   45    30    4.6230E-35 3.3026E-34 3.9327E-33 9.8354E-33 2.5989E-32 5.8506E-32 1.0405E-31 2.0314E-31 4.2465E-31 6.5590E-31 1.0030E-30 1.5645E-30 2.0994E-30 3.0958E-30 4.8638E-30 6.4206E-30 8.4884E-30 1.1396E-29 1.4044E-29 1.8465E-29 1.8465E-29 1.8465E-29 1.8465E-29 1.8465E-29 1.8465E-29 
967   45    31    4.7244E-35 3.3751E-34 4.0190E-33 1.0051E-32 2.6560E-32 5.9790E-32 1.0633E-31 2.0759E-31 4.3396E-31 6.7030E-31 1.0250E-30 1.5988E-30 2.1454E-30 3.1638E-30 4.9705E-30 6.5615E-30 8.6746E-30 1.1646E-29 1.4352E-29 1.8870E-29 1.8870E-29 1.8870E-29 1.8870E-29 1.8870E-29 1.8870E-29 
968   45    32    4.8254E-35 3.4472E-34 4.1049E-33 1.0266E-32 2.7127E-32 6.1068E-32 1.0860E-31 2.1203E-31 4.4324E-31 6.8462E-31 1.0469E-30 1.6330E-30 2.1913E-30 3.2314E-30 5.0768E-30 6.7017E-30 8.8600E-30 1.1895E-29 1.4659E-29 1.9273E-29 1.9273E-29 1.9273E-29 1.9273E-29 1.9273E-29 1.9273E-29 
969   45    33    4.9259E-35 3.5190E-34 4.1904E-33 1.0480E-32 2.7692E-32 6.2340E-32 1.1087E-31 2.1645E-31 4.5247E-31 6.9888E-31 1.0687E-30 1.6670E-30 2.2369E-30 3.2987E-30 5.1825E-30 6.8413E-30 9.0446E-30 1.2142E-29 1.4965E-29 1.9674E-29 1.9674E-29 1.9674E-29 1.9674E-29 1.9674E-29 1.9674E-29 
970   45    34    4.7880E-14 4.7871E-14 4.7860E-14 4.8991E-14 5.0220E-14 5.3692E-14 5.6300E-14 6.5630E-14 9.4250E-14 1.3570E-13 2.1900E-13 3.9510E-13 5.8970E-13 9.6390E-13 1.5670E-12 2.0320E-12 2.5720E-12 3.1260E-12 3.5900E-12 3.9490E-12 3.9490E-12 3.9490E-12 3.9490E-12 3.9490E-12 3.9490E-12 
971   45    35    2.2150E-13 2.1927E-13 2.1650E-13 2.1882E-13 2.2130E-13 2.3103E-13 2.3820E-13 2.6670E-13 3.5190E-13 4.6700E-13 6.7890E-13 1.0840E-12 1.4980E-12 2.2340E-12 3.2670E-12 3.9350E-12 4.6550E-12 5.5440E-12 6.2760E-12 7.1170E-12 7.1170E-12 7.1170E-12 7.1170E-12 7.1170E-12 7.1170E-12 
972   45    36    5.0259E-35 3.5905E-34 4.2754E-33 1.0693E-32 2.8255E-32 6.3606E-32 1.1312E-31 2.2084E-31 4.6166E-31 7.1307E-31 1.0904E-30 1.7008E-30 2.2823E-30 3.3656E-30 5.2877E-30 6.9802E-30 9.2282E-30 1.2389E-29 1.5268E-29 2.0074E-29 2.0074E-29 2.0074E-29 2.0074E-29 2.0074E-29 2.0074E-29 
973   45    37    8.8650E-13 8.7996E-13 8.7180E-13 8.8222E-13 8.9340E-13 9.2802E-13 9.5340E-13 1.0490E-12 1.3240E-12 1.6810E-12 2.3130E-12 3.4730E-12 4.6240E-12 6.6770E-12 9.8210E-12 1.2150E-11 1.4740E-11 1.7304E-11 1.9390E-11 2.0900E-11 2.0900E-11 2.0900E-11 2.0900E-11 2.0900E-11 2.0900E-11 
974   45    38    2.2430E-12 2.2136E-12 2.1770E-12 2.1823E-12 2.1880E-12 2.2084E-12 2.2230E-12 2.3130E-12 2.5900E-12 2.9270E-12 3.4550E-12 4.2900E-12 5.0450E-12 6.3850E-12 8.6560E-12 1.0530E-11 1.2810E-11 1.5431E-11 1.7610E-11 1.9760E-11 1.9760E-11 1.9760E-11 1.9760E-11 1.9760E-11 1.9760E-11 
975   45    39    7.1750E-12 7.1292E-12 7.0720E-12 7.1334E-12 7.1990E-12 7.3344E-12 7.4320E-12 7.7970E-12 8.7710E-12 9.9080E-12 1.1690E-11 1.4510E-11 1.6970E-11 2.0940E-11 2.6530E-11 3.0350E-11 3.4310E-11 3.7926E-11 4.0720E-11 4.2290E-11 4.2290E-11 4.2290E-11 4.2290E-11 4.2290E-11 4.2290E-11 
976   45    40    1.4530E-11 1.4486E-11 1.4430E-11 1.4565E-11 1.4710E-11 1.4593E-11 1.4510E-11 1.4270E-11 1.4060E-11 1.4060E-11 1.4240E-11 1.4800E-11 1.5640E-11 1.7850E-11 2.2770E-11 2.7150E-11 3.2340E-11 3.7719E-11 4.2070E-11 4.5630E-11 4.5630E-11 4.5630E-11 4.5630E-11 4.5630E-11 4.5630E-11 
977   45    41    3.2540E-11 3.2703E-11 3.2910E-11 3.3439E-11 3.4010E-11 3.4476E-11 3.4810E-11 3.5410E-11 3.6710E-11 3.8160E-11 4.0370E-11 4.3660E-11 4.6370E-11 5.0560E-11 5.6200E-11 5.9960E-11 6.3780E-11 6.6987E-11 6.9360E-11 6.9380E-11 6.9380E-11 6.9380E-11 6.9380E-11 6.9380E-11 6.9380E-11 
978   45    42    7.7160E-11 7.8940E-11 8.1240E-11 8.3973E-11 8.6970E-11 8.7069E-11 8.7140E-11 8.4270E-11 7.9110E-11 7.5810E-11 7.3300E-11 7.2720E-11 7.4230E-11 7.9270E-11 8.9580E-11 9.7940E-11 1.0740E-10 1.1671E-10 1.2380E-10 1.2740E-10 1.2740E-10 1.2740E-10 1.2740E-10 1.2740E-10 1.2740E-10 
979   45    43    5.1255E-35 3.6616E-34 4.3601E-33 1.0904E-32 2.8814E-32 6.4865E-32 1.1536E-31 2.2521E-31 4.7080E-31 7.2719E-31 1.1120E-30 1.7345E-30 2.3275E-30 3.4323E-30 5.3924E-30 7.1184E-30 9.4109E-30 1.2634E-29 1.5571E-29 2.0471E-29 2.0471E-29 2.0471E-29 2.0471E-29 2.0471E-29 2.0471E-29 
980   45    44    5.7620E-11 6.0235E-11 6.3700E-11 6.7593E-11 7.1980E-11 7.6383E-11 7.9670E-11 8.2090E-11 8.3050E-11 8.3280E-11 8.3850E-11 8.5280E-11 8.6820E-11 8.9710E-11 9.4450E-11 9.8060E-11 1.0190E-10 1.0434E-10 1.0610E-10 1.0260E-10 1.0260E-10 1.0260E-10 1.0260E-10 1.0260E-10 1.0260E-10 
981   46    1     9.0658E-37 6.4765E-36 7.7121E-35 1.9287E-34 5.0966E-34 1.1473E-33 2.0404E-33 3.9836E-33 8.3274E-33 1.2862E-32 1.9669E-32 3.0680E-32 4.1169E-32 6.0710E-32 9.5380E-32 1.2591E-31 1.6646E-31 2.2347E-31 2.7541E-31 3.6209E-31 3.6209E-31 3.6209E-31 3.6209E-31 3.6209E-31 3.6209E-31 
982   46    2     2.7853E-36 1.9898E-35 2.3694E-34 5.9258E-34 1.5658E-33 3.5250E-33 6.2689E-33 1.2239E-32 2.5585E-32 3.9518E-32 6.0430E-32 9.4258E-32 1.2648E-31 1.8652E-31 2.9304E-31 3.8684E-31 5.1142E-31 6.8659E-31 8.4616E-31 1.1125E-30 1.1125E-30 1.1125E-30 1.1125E-30 1.1125E-30 1.1125E-30 
983   46    3     4.7661E-36 3.4049E-35 4.0544E-34 1.0140E-33 2.6794E-33 6.0318E-33 1.0727E-32 2.0943E-32 4.3779E-32 6.7621E-32 1.0340E-31 1.6129E-31 2.1643E-31 3.1917E-31 5.0144E-31 6.6194E-31 8.7512E-31 1.1749E-30 1.4479E-30 1.9036E-30 1.9036E-30 1.9036E-30 1.9036E-30 1.9036E-30 1.9036E-30 
984   46    4     6.8720E-36 4.9093E-35 5.8458E-34 1.4620E-33 3.8633E-33 8.6968E-33 1.5467E-32 3.0196E-32 6.3122E-32 9.7498E-32 1.4909E-31 2.3255E-31 3.1206E-31 4.6019E-31 7.2299E-31 9.5440E-31 1.2618E-30 1.6939E-30 2.0876E-30 2.7447E-30 2.7447E-30 2.7447E-30 2.7447E-30 2.7447E-30 2.7447E-30 
985   46    5     9.1353E-36 6.5262E-35 7.7712E-34 1.9435E-33 5.1357E-33 1.1561E-32 2.0561E-32 4.0141E-32 8.3912E-32 1.2961E-31 1.9820E-31 3.0915E-31 4.1484E-31 6.1175E-31 9.6111E-31 1.2687E-30 1.6774E-30 2.2519E-30 2.7752E-30 3.6487E-30 3.6487E-30 3.6487E-30 3.6487E-30 3.6487E-30 3.6487E-30 
986   46    6     1.1604E-35 8.2898E-35 9.8713E-34 2.4688E-33 6.5235E-33 1.4686E-32 2.6117E-32 5.0989E-32 1.0659E-31 1.6464E-31 2.5176E-31 3.9269E-31 5.2695E-31 7.7707E-31 1.2208E-30 1.6116E-30 2.1306E-30 2.8604E-30 3.5252E-30 4.6347E-30 4.6347E-30 4.6347E-30 4.6347E-30 4.6347E-30 4.6347E-30 
987   46    7     1.4353E-35 1.0254E-34 1.2210E-33 3.0537E-33 8.0692E-33 1.8165E-32 3.2305E-32 6.3070E-32 1.3184E-31 2.0364E-31 3.1141E-31 4.8573E-31 6.5181E-31 9.6119E-31 1.5101E-30 1.9935E-30 2.6355E-30 3.5381E-30 4.3605E-30 5.7329E-30 5.7329E-30 5.7329E-30 5.7329E-30 5.7329E-30 5.7329E-30 
988   46    8     1.7512E-35 1.2510E-34 1.4897E-33 3.7256E-33 9.8448E-33 2.2162E-32 3.9414E-32 7.6948E-32 1.6085E-31 2.4845E-31 3.7993E-31 5.9262E-31 7.9523E-31 1.1727E-30 1.8424E-30 2.4321E-30 3.2154E-30 4.3167E-30 5.3200E-30 6.9943E-30 6.9943E-30 6.9943E-30 6.9943E-30 6.9943E-30 6.9943E-30 
989   46    9     2.1327E-35 1.5236E-34 1.8142E-33 4.5372E-33 1.1989E-32 2.6990E-32 4.8000E-32 9.3711E-32 1.9590E-31 3.0258E-31 4.6270E-31 7.2172E-31 9.6847E-31 1.4282E-30 2.2438E-30 2.9619E-30 3.9158E-30 5.2570E-30 6.4789E-30 8.5180E-30 8.5180E-30 8.5180E-30 8.5180E-30 8.5180E-30 8.5180E-30 
990   46    10    2.6379E-35 1.8845E-34 2.2440E-33 5.6120E-33 1.4829E-32 3.3383E-32 5.9370E-32 1.1591E-31 2.4230E-31 3.7425E-31 5.7230E-31 8.9268E-31 1.1979E-30 1.7665E-30 2.7753E-30 3.6636E-30 4.8434E-30 6.5023E-30 8.0136E-30 1.0536E-29 1.0536E-29 1.0536E-29 1.0536E-29 1.0536E-29 1.0536E-29 
991   46    11    3.4672E-35 2.4769E-34 2.9494E-33 7.3764E-33 1.9492E-32 4.3879E-32 7.8035E-32 1.5235E-31 3.1848E-31 4.9192E-31 7.5223E-31 1.1733E-30 1.5745E-30 2.3218E-30 3.6478E-30 4.8153E-30 6.3661E-30 8.5466E-30 1.0533E-29 1.3848E-29 1.3848E-29 1.3848E-29 1.3848E-29 1.3848E-29 1.3848E-29 
992   46    12    3.1932E-35 2.2812E-34 2.7164E-33 6.7935E-33 1.7951E-32 4.0411E-32 7.1869E-32 1.4031E-31 2.9331E-31 4.5305E-31 6.9279E-31 1.0806E-30 1.4501E-30 2.1383E-30 3.3595E-30 4.4348E-30 5.8631E-30 7.8712E-30 9.7007E-30 1.2754E-29 1.2754E-29 1.2754E-29 1.2754E-29 1.2754E-29 1.2754E-29 
993   46    13    3.1363E-35 2.2405E-34 2.6680E-33 6.6724E-33 1.7631E-32 3.9691E-32 7.0588E-32 1.3781E-31 2.8808E-31 4.4497E-31 6.8044E-31 1.0613E-30 1.4242E-30 2.1002E-30 3.2996E-30 4.3558E-30 5.7586E-30 7.7310E-30 9.5278E-30 1.2527E-29 1.2527E-29 1.2527E-29 1.2527E-29 1.2527E-29 1.2527E-29 
994   46    14    3.1521E-35 2.2518E-34 2.6814E-33 6.7061E-33 1.7721E-32 3.9892E-32 7.0944E-32 1.3851E-31 2.8954E-31 4.4722E-31 6.8388E-31 1.0667E-30 1.4314E-30 2.1108E-30 3.3163E-30 4.3778E-30 5.7877E-30 7.7700E-30 9.5759E-30 1.2590E-29 1.2590E-29 1.2590E-29 1.2590E-29 1.2590E-29 1.2590E-29 
995   46    15    3.2019E-35 2.2874E-34 2.7238E-33 6.8121E-33 1.8000E-32 4.0522E-32 7.2065E-32 1.4069E-31 2.9411E-31 4.5428E-31 6.9468E-31 1.0836E-30 1.4540E-30 2.1442E-30 3.3687E-30 4.4469E-30 5.8791E-30 7.8928E-30 9.7272E-30 1.2789E-29 1.2789E-29 1.2789E-29 1.2789E-29 1.2789E-29 1.2789E-29 
996   46    16    3.2702E-35 2.3362E-34 2.7819E-33 6.9574E-33 1.8385E-32 4.1386E-32 7.3603E-32 1.4370E-31 3.0039E-31 4.6398E-31 7.0950E-31 1.1067E-30 1.4851E-30 2.1899E-30 3.4406E-30 4.5418E-30 6.0045E-30 8.0612E-30 9.9347E-30 1.3062E-29 1.3062E-29 1.3062E-29 1.3062E-29 1.3062E-29 1.3062E-29 
997   46    17    3.3496E-35 2.3929E-34 2.8494E-33 7.1263E-33 1.8831E-32 4.2391E-32 7.5389E-32 1.4718E-31 3.0768E-31 4.7524E-31 7.2673E-31 1.1335E-30 1.5211E-30 2.2431E-30 3.5241E-30 4.6521E-30 6.1503E-30 8.2568E-30 1.0176E-29 1.3379E-29 1.3379E-29 1.3379E-29 1.3379E-29 1.3379E-29 1.3379E-29 
998   46    18    3.4360E-35 2.4546E-34 2.9229E-33 7.3100E-33 1.9316E-32 4.3484E-32 7.7333E-32 1.5098E-31 3.1561E-31 4.8749E-31 7.4546E-31 1.1628E-30 1.5603E-30 2.3009E-30 3.6150E-30 4.7720E-30 6.3089E-30 8.4697E-30 1.0438E-29 1.3724E-29 1.3724E-29 1.3724E-29 1.3724E-29 1.3724E-29 1.3724E-29 
999   46    19    3.5269E-35 2.5196E-34 3.0003E-33 7.5035E-33 1.9828E-32 4.4635E-32 7.9380E-32 1.5497E-31 3.2397E-31 5.0039E-31 7.6520E-31 1.1935E-30 1.6016E-30 2.3618E-30 3.7106E-30 4.8983E-30 6.4759E-30 8.6939E-30 1.0715E-29 1.4087E-29 1.4087E-29 1.4087E-29 1.4087E-29 1.4087E-29 1.4087E-29 
